policy,seed,window,epsilon,learning_rate,rolling_reward,rolling_utility,td_abs_mean,q_update_abs_mean,visited_states,visited_state_actions,greedy_policy_change_rate
FSSQL-R,3110,900,0.810211111,0.049078790,0.504397106,0.598995683,0.596138076,0.080525834,30,98,0.004687500
FSSQL-R,3110,1000,0.789100000,0.062350494,0.442588826,0.532043529,0.651514528,0.095559824,31,102,0.005468750
FSSQL-R,3110,1100,0.767988889,0.064660232,0.517004480,0.610522405,0.551243818,0.069346508,31,104,0.007031250
FSSQL-R,3110,1200,0.746877778,0.077489880,0.496515712,0.587509127,0.605173565,0.064675534,32,105,0.000781250
FSSQL-R,3110,1300,0.725766667,0.041627660,0.441844092,0.533745832,0.595713954,0.077827097,32,107,0.003125000
FSSQL-R,3110,1400,0.704655556,0.038379447,0.515052517,0.605553492,0.610424277,0.056742423,32,107,0.003906250
FSSQL-R,3110,1500,0.683544444,0.037885279,0.501042458,0.594227843,0.564751738,0.047675431,32,107,0.005468750
FSSQL-R,3110,1600,0.662433333,0.156511550,0.459455957,0.553446313,0.591570364,0.053058768,32,108,0.003125000
FSSQL-R,3110,1700,0.641322222,0.037407722,0.435551758,0.530656214,0.561906096,0.053201150,32,109,0.003125000
FSSQL-R,3110,1800,0.620211111,0.152392396,0.479322888,0.572444344,0.530179942,0.047814496,32,109,0.004687500
FSSQL-R,3110,1900,0.599100000,0.067665298,0.436666114,0.529717880,0.517939385,0.050888418,33,110,0.003125000
FSSQL-R,3110,2000,0.577988889,0.070559118,0.466367171,0.562565647,0.464103504,0.035160053,33,110,0.003125000
FSSQL-R,3110,2100,0.556877778,0.033800890,0.556743488,0.651325591,0.489238380,0.033120749,33,110,0.002343750
FSSQL-R,3110,2200,0.535766667,0.089348483,0.495149351,0.588181427,0.516153409,0.035999307,33,110,0.003125000
FSSQL-R,3110,2300,0.514655556,0.053658339,0.489616374,0.584864722,0.516149373,0.031807448,33,110,0.000781250
FSSQL-R,3110,2400,0.493544444,0.052235729,0.450438876,0.544668657,0.567545407,0.036335591,33,110,0.001562500
FSSQL-R,3110,2500,0.472433333,0.042006864,0.516036777,0.615435290,0.496110455,0.027667934,33,110,0.002343750
FSSQL-R,3110,2600,0.451322222,0.054666059,0.449364278,0.544404610,0.533933523,0.036151313,34,111,0.002343750
FSSQL-R,3110,2700,0.430211111,0.058020477,0.514427500,0.609751027,0.470484502,0.028611040,34,111,0.000781250
FSSQL-R,3110,2800,0.409100000,0.043906553,0.478592960,0.559718946,0.471782092,0.031689990,34,112,0.003906250
FSSQL-R,3110,2900,0.387988889,0.040895890,0.510526141,0.593882232,0.527057667,0.032030399,35,113,0.001562500
FSSQL-R,3110,3000,0.366877778,0.031696672,0.426483859,0.507446537,0.496655245,0.026877177,35,113,0.000000000
FSSQL-R,3110,3100,0.345766667,0.032969077,0.482865958,0.576426525,0.449407152,0.020714777,35,113,0.002343750
FSSQL-R,3110,3200,0.324655556,0.070559118,0.470877462,0.562896125,0.440321211,0.028700120,35,114,0.001562500
FSSQL-R,3110,3300,0.303544444,0.040895890,0.583922161,0.678358536,0.441324613,0.017377721,35,114,0.000000000
FSSQL-R,3110,3400,0.282433333,0.020676593,0.524956986,0.602736349,0.503119364,0.020043435,35,114,0.001562500
FSSQL-R,3110,3500,0.261322222,0.029552760,0.597803197,0.674061807,0.453065935,0.020953404,35,114,0.000000000
FSSQL-R,3110,3600,0.240211111,0.035812952,0.495221034,0.575713158,0.511787810,0.021301978,35,114,0.001562500
FSSQL-R,3110,3700,0.219100000,0.014394585,0.566829795,0.658646579,0.526972802,0.033940575,35,115,0.003125000
FSSQL-R,3110,3800,0.197988889,0.013725010,0.441340435,0.533323709,0.492882483,0.019615511,35,115,0.000781250
FSSQL-R,3110,3900,0.176877778,0.025189226,0.493046986,0.584638829,0.444784041,0.016107431,35,115,0.000000000
FSSQL-R,3110,4000,0.155766667,0.015058554,0.597295450,0.670846236,0.463950064,0.016438535,35,115,0.000000000
FSSQL-R,3110,4100,0.134655556,0.014192448,0.529879450,0.602112542,0.453112479,0.014924387,35,115,0.000781250
FSSQL-R,3110,4200,0.113544444,0.013284600,0.587107943,0.659126189,0.453583836,0.012873777,35,115,0.001562500
FSSQL-R,3110,4300,0.092433333,0.019285853,0.434330806,0.532614805,0.434323884,0.015821900,35,115,0.000000000
FSSQL-R,3110,4400,0.071322222,0.035080924,0.403804077,0.504067306,0.443613269,0.013274616,35,115,0.000781250
FSSQL-R,3110,4500,0.050211111,0.031107849,0.508239875,0.608528359,0.392181899,0.011431775,35,115,0.000781250
FSSQL-R,3110,4600,0.050000000,0.011236417,0.528788390,0.604279297,0.401367285,0.012643291,35,115,0.000000000
FSSQL-R,3110,4700,0.050000000,0.010735811,0.539589948,0.606927539,0.408897234,0.011040540,35,115,0.000781250
FSSQL-R,3110,4800,0.050000000,0.021576415,0.588029352,0.657100787,0.401577251,0.009075771,35,115,0.000000000
FSSQL-R,3110,4900,0.050000000,0.029806072,0.436390148,0.534416339,0.386272771,0.008980707,35,115,0.000000000
FSSQL-R,3110,5000,0.050000000,0.010769606,0.528716224,0.624496891,0.402158161,0.009626019,35,115,0.000000000
FSSQL-R,3110,5100,0.050000000,0.009389325,0.534233854,0.625597345,0.414863032,0.009383914,35,115,0.000781250
FSSQL-R,3110,5200,0.050000000,0.032189703,0.559414479,0.627740094,0.420788318,0.008410296,35,115,0.000781250
FSSQL-R,3110,5300,0.050000000,0.041257450,0.602297308,0.674492366,0.419291037,0.007277493,35,115,0.000000000
FSSQL-R,3110,5400,0.050000000,0.019887750,0.541176027,0.611875813,0.434215199,0.008313994,35,115,0.000000000
FSSQL-R,3110,5500,0.050000000,0.009208119,0.433213822,0.532622337,0.418727545,0.007538280,35,115,0.000000000
FSSQL-R,3110,5600,0.050000000,0.008949917,0.554378909,0.651064530,0.385457032,0.006575839,35,115,0.000000000
FSSQL-R,3110,5700,0.050000000,0.028057412,0.511818599,0.605676859,0.412526728,0.007455340,35,115,0.000000000
FSSQL-R,3110,5800,0.050000000,0.046720731,0.556613951,0.627700996,0.454709337,0.007958473,35,115,0.000000000
FSSQL-R,3110,5900,0.050000000,0.013777106,0.496117565,0.565165812,0.420665659,0.007750373,35,115,0.000781250
FSSQL-R,3110,6000,0.050000000,0.013386606,0.475994636,0.548566506,0.437588505,0.008277145,35,115,0.000000000
